XBAR.I0:AE X,XBAR.I0:AE Y,r0 X,r0 Y,XBAR.I0:OE X,XBAR.I0:OE Y
7.205130000000359e-06,-0.0005311755411978303,7.205130000000359e-06,-0.8664799999626773,7.205130000000359e-06,0.0005311755411978303
7.206410000000448e-06,-0.0004536585906675016,7.206410000000448e-06,-0.733359999953365,7.206410000000448e-06,0.0004536585906675016
7.208970000000627e-06,-0.0002927972672202973,7.208970000000627e-06,-0.46711999993474,7.208970000000627e-06,0.0002927972672202973
7.210094603385086e-06,-0.0002201881621624823,7.210094603385086e-06,-0.350161247951069,7.210094603385086e-06,0.0002201881621624823
7.211781508461773e-06,-0.0001098745498152426,7.211781508461773e-06,-0.1747231199755623,7.211781508461773e-06,0.0001098745498152426
7.213468413538462e-06,4.386368999013039e-07,7.213468413538462e-06,0.0007150080000322134,7.213468413538462e-06,-4.386368999013039e-07
7.216842223691838e-06,0.0002176110332013147,7.216842223691838e-06,0.3515912639512218,7.216842223691838e-06,-0.0002176110332013147
7.217861945730359e-06,0.0002831233743898158,7.217861945730359e-06,0.4576423559573379,7.217861945730359e-06,-0.0002831233743898158
7.219901389807399e-06,0.0004123494775400745,7.219901389807399e-06,0.6697445399695705,7.219901389807399e-06,-0.0004123494775400745
7.222450694903699e-06,0.0005685900230778463,7.222450694903699e-06,0.9348722699847727,7.222450694903699e-06,-0.0005685900230778463
7.224999999999999e-06,0.0007171667045734283,7.224999999999999e-06,1.199999999999975,7.224999999999999e-06,-0.0007171667045734283
7.225005e-06,0.0007170844921024165,7.225005e-06,1.2,7.225005e-06,-0.0007170844921024165
7.225015e-06,0.0007170834263710535,7.225015e-06,1.2,7.225015e-06,-0.0007170834263710535
7.225035000000002e-06,0.0007170834093985979,7.225035000000002e-06,1.2,7.225035000000002e-06,-0.0007170834093985979
7.225075000000005e-06,0.0007170834245092048,7.225075000000005e-06,1.2,7.225075000000005e-06,-0.0007170834245092048
7.22515500000001e-06,0.0007170834243328763,7.22515500000001e-06,1.2,7.22515500000001e-06,-0.0007170834243328763
7.225315000000021e-06,0.0007170834211738516,7.225315000000021e-06,1.2,7.225315000000021e-06,-0.0007170834211738516
7.225635000000044e-06,0.0007170834148537539,7.225635000000044e-06,1.2,7.225635000000044e-06,-0.0007170834148537539
7.226275000000089e-06,0.0007170834022111006,7.226275000000089e-06,1.2,7.226275000000089e-06,-0.0007170834022111006
7.227555000000178e-06,0.0007170833769241465,7.227555000000178e-06,1.2,7.227555000000178e-06,-0.0007170833769241465
7.230115000000357e-06,0.0007170833263486308,7.230115000000357e-06,1.2,7.230115000000357e-06,-0.0007170833263486308
7.235235000000715e-06,0.0007170832251951424,7.235235000000715e-06,1.2,7.235235000000715e-06,-0.0007170832251951424
7.245475000001432e-06,0.0007170830228815157,7.245475000001432e-06,1.2,7.245475000001432e-06,-0.0007170830228815157
7.260237500000716e-06,0.0007170826182302075,7.260237500000716e-06,1.2,7.260237500000716e-06,-0.0007170826182302075
7.275e-06,0.0007170820403222771,7.275e-06,1.2,7.275e-06,-0.0007170820403222771
7.275390625e-06,0.0006948505637302545,7.275390625e-06,1.159374999999963,7.275390625e-06,-0.0006948505637302545
7.276171875e-06,0.0006498041832475875,7.276171875e-06,1.078124999999917,7.276171875e-06,-0.0006498041832475875
7.277734375000001e-06,0.0005574024235668706,7.277734375000001e-06,0.9156249999998252,7.277734375000001e-06,-0.0005574024235668706
7.280859375000003e-06,0.0003644595588562721,7.280859375000003e-06,0.5906249999996411,7.280859375000003e-06,-0.0003644595588562722
7.28228086536779e-06,0.0002739657064623462,7.28228086536779e-06,0.4427900017497793,7.28228086536779e-06,-0.0002739657064623462
7.284413100919472e-06,0.0001366021734656741,7.284413100919472e-06,0.2210375043748984,7.284413100919472e-06,-0.0001366021734656741
7.286545336471153e-06,-4.002955525696422e-07,7.286545336471153e-06,-0.0007149929999821225,7.286545336471153e-06,4.002955525696422e-07
7.290809807574516e-06,-0.0002786491287205122,7.290809807574516e-06,-0.4442199877497437,7.290809807574516e-06,0.0002786491287205122
7.291958581627702e-06,-0.0003519295776211057,7.291958581627702e-06,-0.5636924892810025,7.291958581627702e-06,0.0003519295776211057
7.294256129734072e-06,-0.000494230313316988,7.294256129734072e-06,-0.8026374923435193,7.294256129734072e-06,0.000494230313316988
7.297128064867036e-06,-0.0006622064022275087,7.297128064867036e-06,-1.101318746171754,7.297128064867036e-06,0.0006622064022275087
7.297846048650277e-06,-0.0007023752573904907,7.297846048650277e-06,-1.175989059628791,7.297846048650277e-06,0.0007023752573904907
7.298923024325138e-06,-0.0007609771363947006,7.298923024325138e-06,-1.28799452981439,7.298923024325138e-06,0.0007609771363947006
7.3e-06,-0.0008177646651775284,7.3e-06,-1.399999999999989,7.3e-06,0.0008177646651775284
7.30053848783743e-06,-0.000817870389402689,7.30053848783743e-06,-1.4,7.30053848783743e-06,0.000817870389402689
7.301615463512292e-06,-0.0008178706263175545,7.301615463512292e-06,-1.4,7.301615463512292e-06,0.0008178706263175545
7.303769414862015e-06,-0.0008178708569999975,7.303769414862015e-06,-1.4,7.303769414862015e-06,0.0008178708569999975
7.308077317561461e-06,-0.000817868962541165,7.308077317561461e-06,-1.4,7.308077317561461e-06,0.000817868962541165
7.316693122960353e-06,-0.0008178710099659398,7.316693122960353e-06,-1.4,7.316693122960353e-06,0.0008178710099659398
7.333924733758138e-06,-0.0008178710862491435,7.333924733758138e-06,-1.4,7.333924733758138e-06,0.0008178710862491435
7.368387955353707e-06,-0.0008178710825496899,7.368387955353707e-06,-1.4,7.368387955353707e-06,0.0008178710825496899
7.399999999999999e-06,-0.0008178686945123387,7.399999999999999e-06,-1.4,7.399999999999999e-06,0.0008178686945123387
7.400005e-06,-0.0008176086084516872,7.400005e-06,-1.399479999999964,7.400005e-06,0.0008176086084516872
7.400015000000001e-06,-0.0008170934120069909,7.400015000000001e-06,-1.398439999999891,7.400015000000001e-06,0.0008170934120069909
7.400035000000002e-06,-0.0008160554693630175,7.400035000000002e-06,-1.396359999999745,7.400035000000002e-06,0.0008160554693630175
7.400075000000005e-06,-0.0008139745963744187,7.400075000000005e-06,-1.392199999999454,7.400075000000005e-06,0.0008139745963744187
7.40015500000001e-06,-0.0008098118994768089,7.40015500000001e-06,-1.383879999998872,7.40015500000001e-06,0.0008098118994768089
7.400315000000021e-06,-0.000801457571531487,7.400315000000021e-06,-1.367239999997708,7.400315000000021e-06,0.000801457571531487
7.400635000000044e-06,-0.0007846173597917444,7.400635000000044e-06,-1.33395999999538,7.400635000000044e-06,0.0007846173597917444
7.400795000000055e-06,-0.0007761189089891069,7.400795000000055e-06,-1.317319999994216,7.400795000000055e-06,0.0007761189089891069
7.400875000000061e-06,-0.0007718545851864832,7.400875000000061e-06,-1.308999999993634,7.400875000000061e-06,0.0007718545851864832
7.401035000000072e-06,-0.0007633145806760351,7.401035000000072e-06,-1.29235999999247,7.401035000000072e-06,0.0007633145806760351
7.401115000000077e-06,-0.0007590225380113354,7.401115000000077e-06,-1.284039999991888,7.401115000000077e-06,0.0007590225380113354
7.401275000000089e-06,-0.0007504189999035888,7.401275000000089e-06,-1.267399999990724,7.401275000000089e-06,0.0007504189999035888
7.401595000000111e-06,-0.0007330946707735103,7.401595000000111e-06,-1.234119999988396,7.401595000000111e-06,0.0007330946707735103
7.402235000000156e-06,-0.0006979606262977479,7.402235000000156e-06,-1.16755999998374,7.402235000000156e-06,0.0006979606262977479
7.402555000000178e-06,-0.0006801298732870962,7.402555000000178e-06,-1.134279999981411,7.402555000000178e-06,0.0006801298732870962
7.403195000000223e-06,-0.0006440380089697792,7.403195000000223e-06,-1.067719999976755,7.403195000000223e-06,0.0006440380089697792
7.404475000000313e-06,-0.0005700007204485874,7.404475000000313e-06,-0.9345999999674428,7.404475000000313e-06,0.0005700007204485874
7.405115000000357e-06,-0.0005320706973969004,7.405115000000357e-06,-0.8680399999627866,7.405115000000357e-06,0.0005320706973969004
7.406395000000447e-06,-0.0004545793614474361,7.406395000000447e-06,-0.734919999953474,7.406395000000447e-06,0.0004545793614474361
7.408955000000626e-06,-0.0002937588594976747,7.408955000000626e-06,-0.4686799999348492,7.408955000000626e-06,0.0002937588594976747
7.413468413538461e-06,4.386343051600243e-07,7.413468413538461e-06,0.0007150080000322134,7.413468413538461e-06,-4.386343051600243e-07
7.41923420676923e-06,0.0003704235302682794,7.41923420676923e-06,0.6003575040000038,7.41923420676923e-06,-0.0003704235302682794
7.420675655076923e-06,0.0004605079761637822,7.420675655076923e-06,0.7502681280000183,7.420675655076923e-06,-0.0004605079761637822
7.422837827538461e-06,0.0005916709788462321,7.422837827538461e-06,0.9751340639999966,7.422837827538461e-06,-0.0005916709788462321
7.424999999999999e-06,0.0007171547878923983,7.424999999999999e-06,1.199999999999975,7.424999999999999e-06,-0.0007171547878923983
7.425005e-06,0.0007170841802972657,7.425005e-06,1.2,7.425005e-06,-0.0007170841802972657
7.425015e-06,0.0007170850385658258,7.425015e-06,1.2,7.425015e-06,-0.0007170850385658258
7.425035000000002e-06,0.0007170834604106604,7.425035000000002e-06,1.2,7.425035000000002e-06,-0.0007170834604106604
7.425075000000004e-06,0.0007170834662957904,7.425075000000004e-06,1.2,7.425075000000004e-06,-0.0007170834662957904
7.42515500000001e-06,0.0007170834661648294,7.42515500000001e-06,1.2,7.42515500000001e-06,-0.0007170834661648294
7.425315000000021e-06,0.0007170834657039069,7.425315000000021e-06,1.2,7.425315000000021e-06,-0.0007170834657039069
7.425635000000044e-06,0.0007170834593865637,7.425635000000044e-06,1.2,7.425635000000044e-06,-0.0007170834593865637
7.426275000000088e-06,0.0007170834467476999,7.426275000000088e-06,1.2,7.426275000000088e-06,-0.0007170834467476999
7.427555000000178e-06,0.0007170834214639894,7.427555000000178e-06,1.2,7.427555000000178e-06,-0.0007170834214639894
7.430115000000357e-06,0.0007170833708914544,7.430115000000357e-06,1.2,7.430115000000357e-06,-0.0007170833708914544
7.435235000000715e-06,0.0007170832697411355,7.435235000000715e-06,1.2,7.435235000000715e-06,-0.0007170832697411355
7.445475000001432e-06,0.0007170830674316146,7.445475000001432e-06,1.2,7.445475000001432e-06,-0.0007170830674316146
7.460237500000716e-06,0.0007170826627867319,7.460237500000716e-06,1.2,7.460237500000716e-06,-0.0007170826627867319
7.475e-06,0.0007170820848868974,7.475e-06,1.2,7.475e-06,-0.0007170820848868974
7.4765625e-06,0.0006269707934906966,7.4765625e-06,1.037499999999982,7.4765625e-06,-0.0006269707934906966
7.47734375e-06,0.0005807973999172481,7.47734375e-06,0.9562499999999362,7.47734375e-06,-0.0005807973999172481
7.478906250000001e-06,0.0004862227585299349,7.478906250000001e-06,0.7937499999998442,7.478906250000001e-06,-0.0004862227585299349
7.482031250000003e-06,0.0002899381999483283,7.482031250000003e-06,0.4687499999996602,7.482031250000003e-06,-0.0002899381999483283
7.48315977161779e-06,0.0002174767694289936,7.48315977161779e-06,0.3513837517497935,7.48315977161779e-06,-0.0002174767694289936
7.484852554044472e-06,0.0001082434492778405,7.484852554044472e-06,0.1753343793749058,7.484852554044472e-06,-0.0001082434492778405
7.486545336471153e-06,-4.002955271430386e-07,7.486545336471153e-06,-0.0007149929999821225,7.486545336471153e-06,4.002955271430386e-07
7.489930901324516e-06,-0.0002218412576842188,7.489930901324516e-06,-0.3528137377497582,7.489930901324516e-06,0.0002218412576842188
7.491189538658951e-06,-0.0003030071885904877,7.491189538658951e-06,-0.4837120205309928,7.491189538658951e-06,0.0003030071885904877
7.493706813327821e-06,-0.0004607865625818486,7.493706813327821e-06,-0.7455085860934625,7.493706813327821e-06,0.0004607865625818486
7.49685340666391e-06,-0.0006466587434811297,7.49685340666391e-06,-1.072754293046726,7.49685340666391e-06,0.0006466587434811297
7.499999999999999e-06,-0.0008175730506728291,7.499999999999999e-06,-1.399999999999989,7.499999999999999e-06,0.0008175730506728291
7.500371227205779e-06,-0.0008178708905900385,7.500371227205779e-06,-1.4,7.500371227205779e-06,0.0008178708905900385
7.501113681617339e-06,-0.0008178678571178202,7.501113681617339e-06,-1.4,7.501113681617339e-06,0.0008178678571178202
7.502598590440458e-06,-0.0008178704077172288,7.502598590440458e-06,-1.4,7.502598590440458e-06,0.0008178704077172288
7.505568408086697e-06,-0.0008178681954376184,7.505568408086697e-06,-1.4,7.505568408086697e-06,0.0008178681954376184
7.511508043379174e-06,-0.000817867339846331,7.511508043379174e-06,-1.4,7.511508043379174e-06,0.000817867339846331
7.523387313964128e-06,-0.000817868092575663,7.523387313964128e-06,-1.4,7.523387313964128e-06,0.000817868092575663
7.547145855134037e-06,-0.0008178681455365953,7.547145855134037e-06,-1.4,7.547145855134037e-06,0.0008178681455365953
7.573572927567019e-06,-0.0008178709963257255,7.573572927567019e-06,-1.4,7.573572927567019e-06,0.0008178709963257255
7.599999999999999e-06,-0.0008178711211163978,7.599999999999999e-06,-1.4,7.599999999999999e-06,0.0008178711211163978
7.600005e-06,-0.0008176085156834666,7.600005e-06,-1.399480000000052,7.600005e-06,0.0008176085156834666
7.600015e-06,-0.0008170895113903447,7.600015e-06,-1.398439999999979,7.600015e-06,0.0008170895113903447
7.600035000000002e-06,-0.0008160550079700946,7.600035000000002e-06,-1.396359999999833,7.600035000000002e-06,0.0008160550079700946
7.600075000000004e-06,-0.0008139774066188906,7.600075000000004e-06,-1.392199999999542,7.600075000000004e-06,0.0008139774066188906
7.60015500000001e-06,-0.0008098115419754944,7.60015500000001e-06,-1.38387999999896,7.60015500000001e-06,0.0008098115419754944
7.600315000000021e-06,-0.0008014549337678769,7.600315000000021e-06,-1.367239999997796,7.600315000000021e-06,0.0008014549337678769
7.600635000000044e-06,-0.0007846201230180401,7.600635000000044e-06,-1.333959999995468,7.600635000000044e-06,0.0007846201230180401
7.601275000000088e-06,-0.0007504548066449194,7.601275000000088e-06,-1.267399999990812,7.601275000000088e-06,0.0007504548066449194
7.601595000000111e-06,-0.0007330969384403982,7.601595000000111e-06,-1.234119999988484,7.601595000000111e-06,0.0007330969384403982
7.601755000000122e-06,-0.0007243591073181942,7.601755000000122e-06,-1.21747999998732,7.601755000000122e-06,0.0007243591073181942
7.602075000000144e-06,-0.0007067900990287478,7.602075000000144e-06,-1.184199999984992,7.602075000000144e-06,0.0007067900990287478
7.602235000000156e-06,-0.0006979366039887008,7.602235000000156e-06,-1.167559999983828,7.602235000000156e-06,0.0006979366039887008
7.602555000000178e-06,-0.0006801296305410821,7.602555000000178e-06,-1.134279999981499,7.602555000000178e-06,0.0006801296305410821
7.603195000000223e-06,-0.0006440397502306353,7.603195000000223e-06,-1.067719999976843,7.603195000000223e-06,0.0006440397502306353
7.604475000000312e-06,-0.0005700020127481836,7.604475000000312e-06,-0.9345999999675307,7.604475000000312e-06,0.0005700020127481836
7.605115000000357e-06,-0.0005320720932500499,7.605115000000357e-06,-0.8680399999628746,7.605115000000357e-06,0.0005320720932500499
7.606395000000447e-06,-0.0004545793191336789,7.606395000000447e-06,-0.7349199999535622,7.606395000000447e-06,0.0004545793191336789
7.608955000000626e-06,-0.0002937587784037633,7.608955000000626e-06,-0.4686799999349373,7.608955000000626e-06,0.0002937587784037633
7.610083353385085e-06,-0.000220918986855425,7.610083353385085e-06,-0.3513312479511508,7.610083353385085e-06,0.000220918986855425
7.612340060154004e-06,-7.316616690384495e-05,7.612340060154004e-06,-0.1166337439835778,7.612340060154004e-06,7.316616690384495e-05
7.613468413538462e-06,4.386368866006108e-07,7.613468413538462e-06,0.0007150080000322134,7.613468413538462e-06,-4.386368866006109e-07
7.615725120307378e-06,0.000145528181647745,7.615725120307378e-06,0.235412511967253,7.615725120307378e-06,-0.000145528181647745
7.616853473691835e-06,0.0002183342717250241,7.616853473691835e-06,0.3527612639508633,7.616853473691835e-06,-0.0002183342717250241
7.619110180460751e-06,0.0003625789424299182,7.619110180460751e-06,0.5874587679180838,7.619110180460751e-06,-0.0003625789424299182
7.622055090230376e-06,0.0005448168712608106,7.622055090230376e-06,0.8937293839590734,7.622055090230376e-06,-0.0005448168712608106
7.625e-06,0.0007171801500478834,7.625e-06,1.199999999999975,7.625e-06,-0.0007171801500478834
7.625005e-06,0.0007170848505460991,7.625005e-06,1.2,7.625005e-06,-0.0007170848505460991
7.625015000000001e-06,0.0007170834097725236,7.625015000000001e-06,1.2,7.625015000000001e-06,-0.0007170834097725236
7.625035000000002e-06,0.0007170833810516702,7.625035000000002e-06,1.2,7.625035000000002e-06,-0.0007170833810516702
7.625075000000005e-06,0.0007170834070846911,7.625075000000005e-06,1.2,7.625075000000005e-06,-0.0007170834070846911
7.625155000000011e-06,0.0007170834080140298,7.625155000000011e-06,1.2,7.625155000000011e-06,-0.0007170834080140298
7.625315000000022e-06,0.0007170834048563909,7.625315000000022e-06,1.2,7.625315000000022e-06,-0.0007170834048563909
7.625635000000044e-06,0.0007170833985372328,7.625635000000044e-06,1.2,7.625635000000044e-06,-0.0007170833985372328
7.626275000000089e-06,0.0007170833858949386,7.626275000000089e-06,1.2,7.626275000000089e-06,-0.0007170833858949386
7.627555000000179e-06,0.0007170833606081961,7.627555000000179e-06,1.2,7.627555000000179e-06,-0.0007170833606081961
7.630115000000357e-06,0.0007170833100327059,7.630115000000357e-06,1.2,7.630115000000357e-06,-0.0007170833100327059
7.635235000000713e-06,0.0007170832088789504,7.635235000000713e-06,1.2,7.635235000000713e-06,-0.0007170832088789504
7.645475000001426e-06,0.0007170830065645349,7.645475000001426e-06,1.2,7.645475000001426e-06,-0.0007170830065645349
7.660237500000712e-06,0.0007170826019114457,7.660237500000712e-06,1.2,7.660237500000712e-06,-0.0007170826019114457
7.675e-06,0.0007170820240008464,7.675e-06,1.2,7.675e-06,-0.0007170820240008464
7.675390625000001e-06,0.0006948505477608318,7.675390625000001e-06,1.159374999999875,7.675390625000001e-06,-0.0006948505477608318
7.676171875000003e-06,0.0006498041680299021,7.676171875000003e-06,1.078124999999653,7.676171875000003e-06,-0.0006498041680299021
7.677734375000008e-06,0.0005574024100285992,7.677734375000008e-06,0.9156249999992085,7.677734375000008e-06,-0.0005574024100285992
7.680859375000016e-06,0.0003644595494167478,7.680859375000016e-06,0.5906249999983197,7.680859375000016e-06,-0.0003644595494167478
7.6822808653678e-06,0.0002739656992036366,7.6822808653678e-06,0.4427900017488103,7.6822808653678e-06,-0.0002739656992036366
7.684413100919477e-06,0.0001366021697638292,7.684413100919477e-06,0.22103750437437,7.684413100919477e-06,-0.0001366021697638292
7.686545336471155e-06,-4.002955227423428e-07,7.686545336471155e-06,-0.0007149930000702742,7.686545336471155e-06,4.002955227423428e-07
7.690809807574509e-06,-0.0002786491191247481,7.690809807574509e-06,-0.4442199877489508,7.690809807574509e-06,0.0002786491191247481
7.691958581627696e-06,-0.0003519295654799406,7.691958581627696e-06,-0.5636924892803856,7.691958581627696e-06,0.0003519295654799406
7.69425612973407e-06,-0.0004942302956615472,7.69425612973407e-06,-0.8026374923432551,7.69425612973407e-06,0.0004942302956615472
7.697128064867034e-06,-0.0006622063763995656,7.697128064867034e-06,-1.101318746171578,7.697128064867034e-06,0.0006622063763995656
7.697846048650276e-06,-0.0007023752495919474,7.697846048650276e-06,-1.175989059628703,7.697846048650276e-06,0.0007023752495919474
7.698923024325138e-06,-0.0007609771350988807,7.698923024325138e-06,-1.287994529814302,7.698923024325138e-06,0.0007609771350988807
7.700000000000001e-06,-0.0008177646667087193,7.700000000000001e-06,-1.4,7.700000000000001e-06,0.0008177646667087193
7.700538487837432e-06,-0.0008178703920087992,7.700538487837432e-06,-1.4,7.700538487837432e-06,0.0008178703920087992
7.701615463512296e-06,-0.0008178706289813999,7.701615463512296e-06,-1.4,7.701615463512296e-06,0.0008178706289813999
7.703769414862022e-06,-0.0008178708596727304,7.703769414862022e-06,-1.4,7.703769414862022e-06,0.0008178708596727304
7.708077317561475e-06,-0.0008178689654013948,7.708077317561475e-06,-1.4,7.708077317561475e-06,0.0008178689654013948
7.716693122960381e-06,-0.0008178710124850285,7.716693122960381e-06,-1.4,7.716693122960381e-06,0.0008178710124850285
7.733924733758192e-06,-0.0008178710887002112,7.733924733758192e-06,-1.4,7.733924733758192e-06,0.0008178710887002112
7.768387955353815e-06,-0.0008178710849679441,7.768387955353815e-06,-1.4,7.768387955353815e-06,0.0008178710849679441
7.8e-06,-0.000817868697252106,7.8e-06,-1.4,7.8e-06,0.000817868697252106
7.800005e-06,-0.0008176086111142323,7.800005e-06,-1.399479999999964,7.800005e-06,0.0008176086111142323
7.800015000000001e-06,-0.0008170934147402958,7.800015000000001e-06,-1.398439999999891,7.800015000000001e-06,0.0008170934147402958
7.800035000000002e-06,-0.0008160554720803717,7.800035000000002e-06,-1.396359999999745,7.800035000000002e-06,0.0008160554720803717
7.800075000000005e-06,-0.000813974598980574,7.800075000000005e-06,-1.392199999999454,7.800075000000005e-06,0.000813974598980574
7.800155000000011e-06,-0.0008098119020581293,7.800155000000011e-06,-1.383879999998872,7.800155000000011e-06,0.0008098119020581293
7.800315000000022e-06,-0.0008014575741336637,7.800315000000022e-06,-1.367239999997708,7.800315000000022e-06,0.0008014575741336637
7.800635000000044e-06,-0.0007846173621939822,7.800635000000044e-06,-1.33395999999538,7.800635000000044e-06,0.0007846173621939822
7.800795000000055e-06,-0.0007761189114227783,7.800795000000055e-06,-1.317319999994216,7.800795000000055e-06,0.0007761189114227783
7.800875000000061e-06,-0.0007718545875941866,7.800875000000061e-06,-1.308999999993634,7.800875000000061e-06,0.0007718545875941866
7.801035000000072e-06,-0.0007633145830088127,7.801035000000072e-06,-1.29235999999247,7.801035000000072e-06,0.0007633145830088127
7.801115000000078e-06,-0.0007590225403229944,7.801115000000078e-06,-1.284039999991888,7.801115000000078e-06,0.0007590225403229944
7.801275000000089e-06,-0.0007504190021713632,7.801275000000089e-06,-1.267399999990724,7.801275000000089e-06,0.0007504190021713632
7.801595000000111e-06,-0.0007330946729470642,7.801595000000111e-06,-1.234119999988396,7.801595000000111e-06,0.0007330946729470642
7.802235000000156e-06,-0.0006979606282949081,7.802235000000156e-06,-1.16755999998374,7.802235000000156e-06,0.0006979606282949081
7.802555000000179e-06,-0.0006801298752067546,7.802555000000179e-06,-1.134279999981411,7.802555000000179e-06,0.0006801298752067546
7.803195000000223e-06,-0.0006440380107337796,7.803195000000223e-06,-1.067719999976755,7.803195000000223e-06,0.0006440380107337796
7.804475000000313e-06,-0.0005700007219322177,7.804475000000313e-06,-0.9345999999674428,7.804475000000313e-06,0.0005700007219322177
7.805115000000358e-06,-0.0005320706987563689,7.805115000000358e-06,-0.8680399999627866,7.805115000000358e-06,0.0005320706987563689
7.806395000000447e-06,-0.0004545793625740459,7.806395000000447e-06,-0.734919999953474,7.806395000000447e-06,0.0004545793625740459
7.808955000000626e-06,-0.0002937588602108958,7.808955000000626e-06,-0.4686799999348492,7.808955000000626e-06,0.0002937588602108958
7.813468413538463e-06,4.386343060516488e-07,7.813468413538463e-06,0.0007150080001203651,7.813468413538463e-06,-4.386343060516488e-07
7.819234206769231e-06,0.0003704235309441735,7.819234206769231e-06,0.6003575040000038,7.819234206769231e-06,-0.0003704235309441735
7.820675655076924e-06,0.0004605079769809674,7.820675655076924e-06,0.7502681280001067,7.820675655076924e-06,-0.0004605079769809674
7.822837827538462e-06,0.0005916709798473932,7.822837827538462e-06,0.975134064000085,7.822837827538462e-06,-0.0005916709798473932
7.825e-06,0.0007171547890449392,7.825e-06,1.2,7.825e-06,-0.0007171547890449391
7.825005000000001e-06,0.0007170841814497715,7.825005000000001e-06,1.2,7.825005000000001e-06,-0.0007170841814497715
7.825015000000002e-06,0.0007170850397183426,7.825015000000002e-06,1.2,7.825015000000002e-06,-0.0007170850397183426
7.825035000000003e-06,0.0007170834615631958,7.825035000000003e-06,1.2,7.825035000000003e-06,-0.0007170834615631958
7.825075000000006e-06,0.000717083467448326,7.825075000000006e-06,1.2,7.825075000000006e-06,-0.000717083467448326
7.825155000000011e-06,0.0007170834673173654,7.825155000000011e-06,1.2,7.825155000000011e-06,-0.0007170834673173654
7.825315000000023e-06,0.0007170834668564443,7.825315000000023e-06,1.2,7.825315000000023e-06,-0.0007170834668564443
7.825635000000045e-06,0.0007170834605391029,7.825635000000045e-06,1.2,7.825635000000045e-06,-0.0007170834605391029
7.82627500000009e-06,0.0007170834479002437,7.82627500000009e-06,1.2,7.82627500000009e-06,-0.0007170834479002437
7.827555000000179e-06,0.0007170834226165416,7.827555000000179e-06,1.2,7.827555000000179e-06,-0.0007170834226165416
7.830115000000358e-06,0.0007170833720440234,7.830115000000358e-06,1.2,7.830115000000358e-06,-0.0007170833720440234
7.835235000000716e-06,0.0007170832708937382,7.835235000000716e-06,1.2,7.835235000000716e-06,-0.0007170832708937382
7.845475000001433e-06,0.000717083068584285,7.845475000001433e-06,1.2,7.845475000001433e-06,-0.000717083068584285
7.860237500000717e-06,0.0007170826639395376,7.860237500000717e-06,1.2,7.860237500000717e-06,-0.0007170826639395376
7.875e-06,0.0007170820860398968,7.875e-06,1.2,7.875e-06,-0.0007170820860398968
7.876562499999999e-06,0.000626970794537719,7.876562499999999e-06,1.03750000000007,7.876562499999999e-06,-0.000626970794537719
7.877343749999998e-06,0.0005807974009050018,7.877343749999998e-06,0.9562500000002006,7.877343749999998e-06,-0.0005807974009050018
7.878906249999995e-06,0.0004862227593862444,7.878906249999995e-06,0.7937500000004608,7.878906249999995e-06,-0.0004862227593862444
7.88203124999999e-06,0.0002899382004898603,7.88203124999999e-06,0.4687500000009815,7.88203124999999e-06,-0.0002899382004898603
7.883159771617781e-06,0.0002174767698412205,7.883159771617781e-06,0.3513837517507626,7.883159771617781e-06,-0.0002174767698412205
7.884852554044468e-06,0.0001082434494857896,7.884852554044468e-06,0.1753343793753461,7.884852554044468e-06,-0.0001082434494857896
7.886545336471154e-06,-4.002955293053887e-07,7.886545336471154e-06,-0.0007149930000702742,7.886545336471154e-06,4.002955293053887e-07
7.889930901324528e-06,-0.0002218412582270264,7.889930901324528e-06,-0.3528137377509033,7.889930901324528e-06,0.0002218412582270264
7.891189538658961e-06,-0.0003030071893277655,7.891189538658961e-06,-0.4837120205319618,7.891189538658961e-06,0.0003030071893277655
7.893706813327828e-06,-0.0004607865637310943,7.893706813327828e-06,-0.7455085860940789,7.893706813327828e-06,0.0004607865637310943
7.896853406663913e-06,-0.0006466587452668569,7.896853406663913e-06,-1.07275429304699,7.896853406663913e-06,0.0006466587452668569
7.900000000000001e-06,-0.0008175730513634748,7.900000000000001e-06,-1.4,7.900000000000001e-06,0.0008175730513634748
7.900371303904836e-06,-0.0008178708916986504,7.900371303904836e-06,-1.4,7.900371303904836e-06,0.0008178708916986504
7.901113911714506e-06,-0.0008178678581938869,7.901113911714506e-06,-1.4,7.901113911714506e-06,0.0008178678581938869
7.902599127333846e-06,-0.0008178704075774207,7.902599127333846e-06,-1.4,7.902599127333846e-06,0.0008178704075774207
7.905569558572527e-06,-0.0008178681954899026,7.905569558572527e-06,-1.4,7.905569558572527e-06,0.0008178681954899026
7.911510421049889e-06,-0.0008178673403349397,7.911510421049889e-06,-1.4,7.911510421049889e-06,0.0008178673403349397
7.923392146004613e-06,-0.0008178680922309024,7.923392146004613e-06,-1.4,7.923392146004613e-06,0.0008178680922309024
7.947155595914061e-06,-0.0008178681464108878,7.947155595914061e-06,-1.4,7.947155595914061e-06,0.0008178681464108878
7.97357779795703e-06,-0.0008178709921596494,7.97357779795703e-06,-1.4,7.97357779795703e-06,0.0008178709921596494
8e-06,-0.0008178711170562552,8e-06,-1.4,8e-06,0.0008178711170562552
8.000005e-06,-0.000817608515557694,8.000005e-06,-1.399479999999964,8.000005e-06,0.000817608515557694
8.000015000000001e-06,-0.000817089513119686,8.000015000000001e-06,-1.398439999999891,8.000015000000001e-06,0.000817089513119686
